carrera,legajo,fecha_ingreso
211,5069,06/06/12
211,4856,06/06/12
211,481,06/06/12
211,336,06/06/12
211,381,06/06/12
211,667,06/06/12
211,3293,06/06/12
211,4935,06/06/12
212,5480,11/06/12
213,5480,08/04/15
211,5379,12/06/12
211,4026,12/06/12
206,6168,12/06/12
211,714,12/06/12
211,127,12/06/12
211,5305,12/06/12
211,1722,12/06/12
206,3185,15/06/12
206,357,25/06/12
206,269,03/07/12
213,269,29/02/16
206,2501,10/08/12
206,6379,22/08/12
206,633,22/08/12
206,3110,28/08/12
213,3110,19/02/16
206,3023,05/03/13
208,3023,09/02/17
204,2793,21/03/13
203,2793,03/02/16
209,3127,08/04/13
203,1277,08/04/13
204,1277,08/04/13
206,6090,08/04/13
206,4552,08/04/13
204,2485,08/04/13
201,4519,08/04/13
206,230,08/04/13
212,4829,08/04/13
206,2236,08/04/13
201,6142,08/04/13
205,6142,18/02/16
208,6142,18/02/16
209,1119,08/04/13
201,3372,08/04/13
205,3372,08/04/13
203,2632,08/04/13
204,2632,08/04/13
206,4693,08/04/13
206,74,08/04/13
205,2900,08/04/13
206,1681,08/04/13
206,3887,08/04/13
206,4970,08/04/13
206,4555,08/04/13
206,4062,08/04/13
213,4062,27/03/15
206,273,08/04/13
206,2487,08/04/13
213,2487,27/03/15
206,1249,08/04/13
206,6312,08/04/13
206,4156,08/04/13
206,3486,08/04/13
206,3406,08/04/13
206,178,08/04/13
201,178,13/03/14
205,178,13/03/14
206,5579,08/04/13
206,4388,08/04/13
206,2435,08/04/13
206,1388,08/04/13
206,4649,08/04/13
206,6251,08/04/13
206,4662,08/04/13
206,5807,08/04/13
206,2714,10/04/13
206,3652,10/04/13
206,386,10/04/13
213,386,27/03/15
206,6101,10/04/13
212,6101,11/02/15
206,6300,10/04/13
213,6300,30/03/15
201,1727,10/04/13
205,1727,10/04/13
206,2567,10/04/13
206,990,10/04/13
212,5488,10/04/13
206,3061,10/04/13
201,3385,10/04/13
201,403,10/04/13
206,5376,10/04/13
206,2448,10/04/13
206,4218,10/04/13
206,3157,10/04/13
213,3157,27/03/15
206,1111,10/04/13
206,4339,10/04/13
213,4339,17/03/16
206,3363,10/04/13
209,1826,10/04/13
206,3180,10/04/13
206,635,10/04/13
204,3442,10/04/13
209,3442,25/03/15
206,6404,10/04/13
206,1612,10/04/13
206,518,10/04/13
206,4163,10/04/13
206,5112,10/04/13
206,2809,10/04/13
206,2882,10/04/13
205,900,10/04/13
204,900,02/09/13
206,3365,11/04/13
206,1329,11/04/13
204,2504,10/04/13
203,2504,10/02/16
206,1297,11/04/13
212,2742,10/04/13
206,802,11/04/13
206,3429,11/04/13
206,760,11/04/13
201,5881,10/04/13
206,979,11/04/13
206,1712,11/04/13
213,1712,08/03/17
206,4081,11/04/13
206,1384,11/04/13
206,5334,11/04/13
206,4785,11/04/13
212,2994,10/04/13
206,2470,11/04/13
206,2428,11/04/13
206,256,11/04/13
212,256,13/02/14
206,2393,11/04/13
206,3409,11/04/13
206,1126,11/04/13
201,5972,10/04/13
205,5972,09/03/15
208,5972,08/03/17
206,6498,11/04/13
206,1723,11/04/13
206,2188,11/04/13
203,2188,17/02/14
204,2188,25/02/14
206,4877,11/04/13
206,2193,11/04/13
201,5014,12/04/13
205,5014,16/03/16
208,5014,16/03/16
206,4795,12/04/13
206,2816,12/04/13
205,6165,12/04/13
206,2645,12/04/13
206,837,12/04/13
206,5015,12/04/13
206,5585,12/04/13
206,2516,12/04/13
206,547,12/04/13
206,6386,12/04/13
206,4802,12/04/13
209,6135,12/04/13
206,6388,12/04/13
206,214,12/04/13
206,688,12/04/13
206,1691,12/04/13
206,380,12/04/13
206,6529,12/04/13
206,5808,12/04/13
206,417,12/04/13
206,340,12/04/13
212,938,12/04/13
206,6457,12/04/13
206,2915,12/04/13
206,781,12/04/13
206,3408,12/04/13
204,644,12/04/13
203,644,04/08/16
206,3693,12/04/13
209,5618,12/04/13
203,2441,12/04/13
204,2441,12/04/13
206,5853,12/04/13
206,2196,12/04/13
212,3832,12/04/13
206,279,12/04/13
206,2935,12/04/13
205,604,12/04/13
201,604,05/03/14
208,604,19/03/15
209,4826,12/04/13
213,4826,24/02/16
206,1957,12/04/13
206,6301,12/04/13
206,941,12/04/13
212,941,03/03/15
209,1600,12/04/13
206,6067,12/04/13
201,4199,12/04/13
205,3621,12/04/13
208,5930,25/04/13
206,1616,12/04/13
206,3449,12/04/13
206,6442,12/04/13
201,6073,12/04/13
203,6073,12/04/13
204,4765,12/04/13
206,2463,12/04/13
206,5288,12/04/13
206,1728,12/04/13
206,1163,12/04/13
206,6331,12/04/13
205,6331,23/02/15
206,1852,12/04/13
206,5778,17/04/13
206,1925,17/04/13
206,1004,17/04/13
208,1004,10/02/14
206,1531,18/04/13
204,2102,18/04/13
203,2102,17/03/14
206,861,18/04/13
206,3067,18/04/13
206,4715,18/04/13
206,4034,19/04/13
212,3730,19/04/13
206,2472,19/04/13
206,4631,19/04/13
206,3722,23/04/13
201,839,08/05/13
203,839,08/05/13
206,839,08/05/13
206,1190,09/05/13
206,5738,14/05/13
213,5738,30/03/15
206,648,27/09/13
211,168,01/04/14
201,6338,01/04/14
205,6338,01/04/15
206,2274,01/04/14
213,2274,29/03/17
206,2039,19/05/14
206,520,01/04/15
213,520,16/08/17
201,4922,01/04/14
211,3441,23/05/14
212,3367,01/04/14
206,2754,07/05/14
206,180,01/04/14
206,3103,23/04/14
206,3792,01/04/14
213,3792,30/03/15
206,1802,01/04/14
212,2121,01/04/14
206,3287,01/04/14
212,5223,01/04/14
213,5223,27/03/15
201,3715,01/04/14
206,5075,01/04/14
201,3481,01/04/14
205,3481,01/04/14
206,6540,01/04/14
206,2113,05/05/14
212,2113,05/05/14
206,1436,01/04/14
206,3472,01/04/14
212,3472,01/04/14
206,776,01/04/14
206,4185,01/04/14
213,4185,06/02/17
206,1383,01/04/14
206,3721,06/05/14
206,4278,17/07/14
213,4278,20/02/17
206,6482,01/04/14
206,3471,01/04/14
206,4153,25/08/14
211,4951,01/04/14
211,5335,04/07/14
211,5356,01/04/14
206,510,23/04/14
211,2646,15/07/14
206,335,23/04/14
213,335,10/03/17
206,3627,01/04/14
206,3020,01/04/14
211,5841,01/04/14
211,1159,15/07/14
211,3469,01/04/14
211,5636,01/04/14
206,2459,01/04/14
213,2459,21/02/17
211,3966,03/07/14
211,1914,03/07/14
211,6217,15/07/14
206,717,01/04/14
204,744,12/05/14
201,744,04/03/15
205,744,01/04/15
206,1097,23/04/14
212,1097,29/02/16
213,1097,09/03/17
206,2925,23/04/14
211,3476,15/07/14
211,4528,11/07/14
211,3583,15/07/14
211,368,15/07/14
206,1081,14/05/14
206,6420,01/04/14
206,571,01/04/14
206,2663,01/04/14
206,2416,01/04/14
212,573,01/04/14
206,4447,01/04/14
206,179,22/05/14
206,1434,01/04/14
206,3435,27/05/14
201,5382,01/04/14
205,5382,01/04/15
208,5382,28/03/17
206,6207,01/04/14
206,5489,01/04/14
206,2945,01/04/14
206,1278,01/04/14
206,926,01/04/14
206,1029,27/05/14
206,2885,01/04/14
212,3959,01/04/14
213,3959,08/03/16
206,3173,01/04/14
206,813,01/04/14
206,2601,01/04/14
206,889,01/04/14
206,1683,01/04/14
206,3614,01/04/14
206,2217,01/04/14
206,6505,04/06/14
206,6488,01/04/14
206,2851,01/04/14
206,2913,01/04/14
206,2574,01/04/14
213,2574,18/03/16
206,4972,01/04/14
206,5803,01/04/14
206,5351,24/04/14
206,2933,01/04/14
206,2325,01/04/14
212,2325,01/04/14
206,1178,01/04/14
206,2263,01/04/14
206,1846,01/04/14
206,2365,01/04/14
204,3706,24/04/14
206,6001,01/04/14
213,6001,25/04/17
206,2834,01/04/14
206,6402,01/04/14
205,6402,01/04/14
206,4064,01/04/14
208,4064,01/04/14
206,2575,04/06/14
212,2575,04/06/14
213,2575,01/04/15
206,2893,01/04/14
206,4,01/04/14
206,551,01/04/14
206,4903,01/04/14
206,1489,01/04/14
206,4764,01/04/14
206,2475,01/04/14
206,4929,01/04/14
206,3362,01/04/14
206,961,01/04/14
204,3524,01/04/14
206,3524,01/04/14
206,2696,01/04/14
206,3529,01/04/14
206,328,01/04/14
206,3855,28/04/14
204,870,01/04/14
206,3450,01/04/14
206,90,01/04/14
206,1112,01/04/14
206,5030,01/04/14
206,5422,01/04/14
201,201,01/04/14
206,3117,01/04/14
212,3117,06/10/16
213,3117,06/10/16
206,805,05/05/14
206,5695,01/04/14
206,2566,01/04/14
206,4462,01/04/14
206,1916,01/04/14
213,1916,16/02/17
206,5740,01/04/14
206,3841,01/04/14
206,2525,01/04/14
206,4424,01/04/14
213,4424,21/03/16
206,4353,01/04/14
201,5405,01/04/14
205,5405,01/04/15
204,259,01/04/14
203,259,11/02/16
206,259,11/02/16
206,3295,01/04/14
206,1609,01/04/14
201,1609,12/02/16
206,6382,01/04/14
206,3612,01/04/14
206,1171,01/04/14
206,3040,01/04/14
206,513,01/04/14
206,1091,01/04/14
206,2134,01/04/14
206,5330,01/04/14
206,1805,01/04/14
204,3989,01/04/14
206,2790,01/04/14
206,5677,01/04/14
212,5677,01/04/14
213,5677,05/08/16
206,6081,01/04/14
201,5001,01/04/14
206,6243,01/04/14
206,1862,01/04/14
206,2024,01/04/14
206,647,08/05/14
206,6026,08/05/14
206,3189,23/04/14
201,4808,01/04/14
205,4808,15/03/16
206,5892,27/06/14
206,5590,01/04/14
206,1368,01/04/14
213,1368,24/02/17
206,2992,01/04/14
205,2992,21/03/17
209,4843,01/04/14
206,5789,01/04/14
206,3599,01/04/14
206,2870,01/04/14
204,4216,27/05/14
206,27,01/04/14
206,5608,01/04/14
206,532,01/04/14
206,3412,01/04/14
206,3506,20/05/14
206,5790,01/04/14
206,3036,30/04/14
206,4777,01/04/14
206,2855,01/04/14
201,2855,08/02/17
206,6304,25/04/14
206,4002,01/04/14
209,3661,07/05/14
206,3968,01/04/14
204,6180,01/04/14
206,928,01/04/15
206,4620,01/04/14
211,1456,15/07/14
206,1484,01/04/14
213,1484,30/03/15
206,1905,01/04/14
206,954,01/04/14
213,954,15/04/15
206,5939,01/04/14
206,1070,01/04/14
206,2300,01/04/14
204,6086,01/04/14
209,1396,01/04/14
211,3518,08/07/14
206,1872,01/04/14
211,5855,15/07/14
211,1536,15/07/14
206,3521,01/04/14
211,6072,27/05/14
211,4287,27/05/14
206,2351,01/04/14
201,3532,01/04/14
205,3532,10/02/15
206,3558,01/04/14
213,3558,30/03/15
212,3275,01/04/14
206,3975,30/04/14
206,3123,09/05/14
206,5049,30/04/14
212,5049,11/03/16
213,5049,18/08/16
206,5918,15/07/14
213,5918,13/04/15
206,6016,15/07/14
213,6016,06/04/15
206,4643,01/04/15
206,3876,01/04/15
206,6220,01/04/15
206,2826,01/04/15
206,2524,01/04/15
206,378,28/04/15
213,378,14/02/17
206,662,01/04/15
206,4195,01/04/15
201,3043,01/04/15
209,3043,04/08/16
205,3043,01/08/17
206,2451,01/04/15
213,2451,01/04/15
206,141,01/04/15
209,3206,01/04/15
206,1069,01/04/15
206,3439,01/04/15
206,177,14/04/15
203,5165,01/04/15
204,5165,01/04/15
206,1750,01/04/15
205,5553,01/04/15
206,5531,01/04/15
206,4299,01/04/15
206,1061,01/04/15
201,116,01/04/15
203,116,01/04/15
205,116,29/03/17
205,750,01/04/15
201,750,07/04/16
206,5195,01/04/15
206,6116,01/04/15
206,908,01/04/15
206,3002,01/04/15
212,3002,01/04/15
206,1341,01/04/15
206,4028,01/04/15
206,2833,01/04/15
206,3655,01/04/15
206,4443,01/04/15
206,41,01/04/15
206,4458,01/04/15
206,6390,01/04/15
206,4313,01/04/15
206,175,01/04/15
206,2999,01/04/15
206,6349,01/04/15
209,4412,01/04/15
206,2652,01/04/15
206,2863,01/04/15
206,222,01/04/15
206,3436,01/04/15
206,6470,01/04/15
206,2408,01/04/15
206,2100,01/04/15
213,2100,17/03/17
206,2515,01/04/15
206,5667,17/04/15
206,4261,01/04/15
206,6227,01/04/15
213,6227,19/02/16
206,5586,16/04/15
206,3601,01/04/15
201,235,01/04/15
206,3151,01/04/15
206,904,01/04/15
203,3676,08/04/15
204,3676,08/04/15
206,4148,01/04/15
206,6473,05/05/15
206,2492,09/04/15
206,3014,22/04/15
209,5999,12/05/15
206,2157,16/04/15
206,3688,14/09/15
206,567,01/04/15
206,2036,01/04/15
206,1056,01/04/15
201,5981,01/04/15
206,2746,17/04/15
206,4159,01/04/15
206,1080,01/04/15
206,1817,01/04/15
206,1800,01/04/15
213,1800,03/04/17
209,2751,17/03/16
206,574,01/04/15
206,6541,01/04/15
206,5637,01/04/15
201,392,01/04/15
205,392,01/04/15
204,6270,01/04/15
206,6270,01/04/15
206,5264,28/04/15
206,4013,01/04/15
206,4362,01/04/15
204,3872,01/04/15
206,3872,01/04/15
206,4626,01/04/15
206,3836,01/04/15
205,822,01/04/15
206,1102,01/04/15
206,3169,01/04/15
204,4576,01/04/15
209,4576,01/04/15
206,4483,01/04/15
206,1550,01/04/15
209,1550,15/02/16
206,2183,01/04/15
206,1744,01/04/15
206,3794,01/04/15
206,93,01/04/15
213,93,01/04/15
201,5205,01/04/15
206,4132,01/04/15
206,3761,01/04/15
213,949,01/04/15
209,3015,01/04/15
201,6194,01/04/15
206,6194,01/04/15
205,6194,08/02/17
206,3741,01/04/15
213,3741,13/04/15
206,4173,01/04/15
213,4173,01/04/15
209,772,01/04/15
206,984,01/04/15
212,3130,01/04/15
213,3130,01/04/15
206,3578,01/04/15
206,1625,01/04/15
213,2322,14/04/15
206,1054,01/04/15
201,3798,01/04/15
206,1532,01/04/15
209,3343,01/04/15
206,4987,01/04/15
209,4419,01/04/15
213,3209,01/04/15
206,3606,01/04/15
213,3606,01/04/15
206,1992,01/04/15
206,1327,01/04/15
206,5170,01/04/15
206,2208,21/04/15
201,4426,01/04/15
204,2414,01/04/15
206,479,01/04/15
206,3827,01/04/15
213,4158,01/04/15
206,5178,01/04/15
206,363,01/04/15
213,3492,22/04/15
206,6039,01/04/15
213,5231,09/04/15
206,1222,01/06/15
213,5128,11/05/15
201,5128,21/03/17
205,5128,21/03/17
213,515,01/04/15
206,456,01/04/15
213,2517,01/04/15
213,3610,01/04/15
213,4812,14/04/15
212,1231,08/05/15
206,4247,01/04/15
206,1980,13/06/15
213,1980,13/06/15
206,3339,01/04/15
206,4758,01/04/15
206,6465,05/05/15
213,5736,16/05/15
206,2756,01/04/15
201,3085,01/04/15
206,1285,01/04/15
204,6005,01/04/15
209,134,01/04/15
206,2563,13/06/15
206,6058,13/06/15
206,5491,07/07/15
206,4544,13/06/15
213,4544,10/03/17
208,1179,13/06/15
213,6319,17/03/16
206,2878,17/03/16
206,1217,17/03/16
206,5848,17/03/16
206,308,01/04/16
206,446,12/04/16
206,2889,17/03/16
212,2889,03/03/17
206,2019,07/04/16
206,6050,17/03/16
206,1071,08/04/16
201,1071,04/08/16
206,5609,17/03/16
206,920,17/03/16
206,3266,17/03/16
206,6258,02/05/16
206,1828,17/03/16
206,1467,08/04/16
206,1207,17/03/16
206,4292,17/03/16
206,4178,17/03/16
206,154,17/03/16
204,2018,17/03/16
206,6215,08/04/16
206,3639,06/04/16
206,6423,01/04/16
206,611,06/04/16
209,5795,17/03/16
206,4638,17/03/16
206,475,17/03/16
204,1594,17/03/16
206,575,17/03/16
209,148,01/04/16
213,5948,05/04/16
213,3897,06/04/16
206,3244,17/03/16
206,1545,17/03/16
206,4393,17/03/16
206,3186,19/04/16
206,121,05/04/16
206,1857,17/03/16
206,1969,17/03/16
206,630,17/03/16
204,565,17/03/16
206,4487,17/03/16
206,6445,31/05/16
206,674,21/04/16
204,1021,29/04/16
205,5148,17/03/16
201,5148,27/03/17
206,3371,17/03/16
213,3371,06/02/17
212,2212,17/03/16
201,6431,17/03/16
201,1458,17/03/16
212,5331,17/03/16
213,1294,20/04/16
206,3003,06/04/16
201,671,17/03/16
206,1943,17/03/16
212,1943,22/02/17
213,1943,22/02/17
206,2581,06/05/16
206,1274,01/04/16
204,5392,17/03/16
206,2127,17/03/16
206,1642,17/03/16
206,2838,28/03/16
206,3068,17/03/16
213,4338,07/04/16
205,4914,17/03/16
211,6108,17/03/16
211,1713,17/03/16
211,3732,17/03/16
211,5225,17/03/16
211,1355,17/03/16
206,4179,17/03/16
206,4039,17/03/16
211,3751,17/03/16
211,1571,17/03/16
211,2544,17/03/16
206,5525,17/03/16
211,2295,17/03/16
211,188,06/04/16
211,6265,17/03/16
211,1391,05/04/16
211,5574,17/03/16
211,4394,06/04/16
206,2065,17/03/16
211,1607,17/03/16
211,2538,05/04/16
211,830,17/03/16
211,4625,17/03/16
201,297,13/04/16
205,297,17/05/17
206,972,17/03/16
211,4404,17/03/16
206,5538,17/03/16
211,1224,17/03/16
206,3839,11/08/16
211,3707,17/03/16
206,4369,11/04/16
205,4369,01/09/17
201,4369,04/09/17
206,716,31/03/16
206,5556,31/03/16
206,5483,31/03/16
213,2213,31/03/16
206,4032,31/03/16
206,6435,05/05/16
206,699,06/04/16
201,6452,31/03/16
205,6452,31/03/16
206,1910,31/03/16
206,5110,08/04/16
211,4700,30/06/16
201,3867,31/03/16
211,1148,31/03/16
206,3054,31/03/16
213,3054,21/02/17
211,1369,31/03/16
211,1353,31/03/16
211,4689,31/03/16
211,5663,31/03/16
211,1528,31/03/16
211,5963,31/03/16
211,1870,27/06/16
211,4038,31/03/16
211,1646,31/03/16
211,1930,02/05/16
211,5157,14/04/16
211,4986,01/04/16
206,1977,01/04/16
206,1016,05/04/16
204,4615,01/04/16
205,4615,01/04/16
206,4615,01/04/16
206,1812,05/04/16
206,3191,01/04/16
206,2128,01/04/16
204,867,01/04/16
204,1892,05/04/16
206,5136,15/04/16
203,6479,05/04/16
206,5780,23/05/16
206,4888,12/04/16
201,5993,01/04/16
205,5993,01/04/16
206,3904,01/04/16
204,4143,03/05/16
206,4117,08/04/16
206,3205,26/04/16
206,5840,07/04/16
213,5840,01/08/17
209,2771,18/04/16
206,4571,17/05/16
206,6138,21/04/16
206,3278,01/04/16
206,3315,01/04/16
213,3315,08/03/17
206,5544,01/04/16
213,5544,24/02/17
206,3709,21/04/16
206,2235,06/04/16
206,4241,01/04/16
206,2115,01/04/16
206,3600,01/04/16
206,1302,05/04/16
206,3905,01/04/16
213,4943,01/04/16
206,2559,01/04/16
213,2559,14/03/17
206,3225,17/05/16
206,3361,06/04/16
206,985,08/04/16
206,5970,01/04/16
206,2907,05/04/16
206,5712,01/04/16
206,4401,18/04/16
206,3475,11/04/16
206,1513,05/04/16
206,14,04/05/16
204,3854,01/04/16
206,1023,11/04/16
206,2200,11/04/16
206,1025,01/04/16
201,6213,01/04/16
204,5120,01/04/16
206,3647,05/04/16
206,3733,13/04/16
213,3733,08/02/17
206,1984,01/04/16
213,2342,01/04/16
206,5439,01/04/16
205,2547,01/04/16
204,3681,01/04/16
213,1671,01/04/16
213,6169,01/04/16
213,5339,01/04/16
206,5339,11/08/16
206,5446,20/04/16
204,5658,28/04/16
213,4284,01/04/16
206,343,01/04/16
206,2721,01/04/16
206,4818,01/04/16
206,1464,01/04/16
206,3210,01/04/16
206,3824,01/04/16
206,91,01/04/16
213,4407,05/04/16
206,5564,15/04/16
204,4512,28/04/16
206,893,04/08/16
206,3767,10/08/16
212,2120,01/04/16
213,2120,01/04/16
201,49,01/04/16
205,49,27/03/17
206,5607,01/04/16
206,5176,01/04/16
213,5367,01/04/16
211,2555,01/04/16
211,2896,01/04/16
211,727,01/04/16
211,5503,06/04/16
211,2390,07/04/16
211,6053,01/04/16
211,1062,05/04/16
211,6256,14/04/16
211,4497,05/04/16
211,4946,06/04/16
211,2859,28/04/16
206,4326,13/04/16
206,2293,14/04/16
211,4506,02/08/16
206,2283,05/07/16
206,525,02/08/16
212,3563,05/07/16
206,193,05/07/16
209,4553,05/07/16
206,2895,05/07/16
206,1966,29/03/17
213,315,21/02/17
211,5386,02/08/16
206,2357,29/03/17
206,1120,27/04/17
206,1136,29/03/17
206,842,29/03/17
206,5240,29/03/17
205,2044,29/03/17
206,1907,29/03/17
206,3154,12/04/17
206,6032,29/03/17
206,1801,29/03/17
206,5436,29/03/17
206,2339,29/03/17
206,6177,29/03/17
204,1157,29/03/17
206,2866,29/03/17
206,992,29/03/17
206,6203,29/03/17
206,4524,29/03/17
206,2381,29/03/17
206,6342,29/03/17
206,3546,29/03/17
206,382,29/03/17
206,2931,29/03/17
203,4469,29/03/17
204,4469,29/03/17
206,4778,29/03/17
205,4778,03/08/17
206,3046,29/03/17
206,5490,29/03/17
206,1452,29/03/17
206,2578,29/03/17
206,5873,10/04/17
205,5873,01/08/17
206,559,29/03/17
213,1243,24/04/17
206,5215,31/03/17
205,3515,29/03/17
206,5290,29/03/17
203,3466,29/03/17
201,3466,01/08/17
206,5456,29/03/17
206,3938,29/03/17
213,2394,29/03/17
206,4211,29/03/17
206,253,29/03/17
206,4176,29/03/17
213,250,29/03/17
213,1134,29/03/17
206,112,29/03/17
206,6131,29/03/17
206,327,29/03/17
201,590,29/03/17
206,97,29/03/17
213,2137,29/03/17
206,2021,29/03/17
206,3725,29/03/17
213,3200,29/03/17
206,1784,31/05/17
213,1784,11/08/17
206,323,29/03/17
206,234,24/04/17
206,5087,29/03/17
206,5060,29/03/17
209,1954,29/03/17
206,3462,29/03/17
206,3944,29/03/17
213,3574,29/03/17
206,2685,29/03/17
206,2670,05/04/17
206,6453,29/03/17
206,4999,03/05/17
206,5710,29/03/17
213,3327,29/03/17
206,2748,29/03/17
206,2378,29/03/17
206,6003,29/03/17
206,6485,09/05/17
201,6120,29/03/17
205,6120,29/03/17
204,6459,29/03/17
209,1286,29/03/17
201,5581,29/03/17
204,32,29/03/17
213,1324,29/03/17
206,313,29/03/17
206,3705,30/03/17
213,3705,02/05/17
206,3012,29/03/17
209,5995,29/03/17
201,4564,29/03/17
213,1330,29/03/17
206,5080,29/03/17
213,4710,29/03/17
206,1019,29/03/17
206,206,26/05/17
206,5570,29/03/17
206,4035,29/03/17
213,5752,29/03/17
201,6527,29/03/17
205,6527,07/04/17
213,5834,29/03/17
213,2903,29/03/17
213,5959,29/03/17
206,4543,29/03/17
213,4543,31/05/17
213,2009,29/03/17
206,5017,29/03/17
206,1922,29/03/17
206,5958,05/04/17
213,1790,29/03/17
206,1806,29/03/17
213,1806,29/03/17
206,2377,19/04/17
206,3422,29/03/17
206,4029,29/03/17
206,755,29/03/17
206,2688,05/04/17
213,4985,29/03/17
213,6439,29/03/17
213,3564,29/03/17
206,92,29/03/17
213,1209,29/03/17
209,4194,19/04/17
204,5268,29/03/17
213,4319,31/03/17
213,2250,30/03/17
213,4965,29/03/17
213,5468,29/03/17
213,1124,29/03/17
206,2556,03/04/17
213,577,29/03/17
213,650,29/03/17
204,1393,29/03/17
206,2554,29/03/17
206,4900,10/08/17
213,539,29/03/17
213,1908,29/03/17
213,3370,29/03/17
206,6383,12/04/17
213,296,29/03/17
206,2777,29/03/17
206,2220,05/04/17
205,2739,29/03/17
209,3956,29/03/17
213,2636,29/03/17
206,6222,29/03/17
206,2990,29/03/17
209,6310,29/03/17
213,6310,29/03/17
205,2073,29/03/17
209,4879,29/03/17
212,2130,29/03/17
206,5554,29/03/17
213,3024,29/03/17
206,3079,29/03/17
206,1774,29/03/17
213,994,29/03/17
206,3353,29/03/17
213,3160,29/03/17
206,3539,29/03/17
206,1276,29/03/17
212,3271,29/03/17
206,2674,29/03/17
213,6480,29/03/17
204,1847,29/03/17
206,6102,29/03/17
204,4838,29/03/17
206,6364,29/03/17
206,5364,29/03/17
213,2765,29/03/17
206,1585,29/03/17
213,973,29/03/17
213,3100,29/03/17
213,2518,03/04/17
206,2844,29/03/17
206,5534,29/03/17
213,5534,29/03/17
206,668,29/03/17
206,5521,29/03/17
206,5191,29/03/17
206,5348,29/03/17
206,2145,29/03/17
206,3552,29/03/17
204,4828,29/03/17
213,2003,21/04/17
206,748,29/03/17
204,4030,29/03/17
206,930,29/03/17
206,4937,29/03/17
206,2954,29/03/17
204,443,29/03/17
206,443,29/03/17
206,1572,29/03/17
206,3994,29/03/17
206,6224,30/05/17
213,6224,30/05/17
213,6070,29/03/17
213,4896,06/04/17
206,3551,29/03/17
213,3874,24/04/17
204,6223,29/03/17
206,3305,29/03/17
213,3305,31/08/17
201,3983,29/03/17
212,120,29/03/17
206,6539,29/03/17
206,5125,29/03/17
204,549,29/03/17
206,549,29/03/17
206,6006,29/03/17
213,594,29/03/17
206,6486,12/06/17
206,3810,29/03/17
206,4521,29/03/17
213,3093,17/04/17
206,4800,25/04/17
206,4858,29/03/17
213,2695,29/03/17
206,3387,29/03/17
213,1305,29/03/17
213,1117,15/05/17
206,2216,30/03/17
213,5901,29/03/17
206,1485,18/04/17
206,295,05/05/17
213,2201,19/04/17
206,2362,29/03/17
206,4529,19/04/17
206,4796,29/03/17
206,1869,29/03/17
206,489,29/03/17
206,2287,19/04/17
213,6069,21/04/17
209,5884,29/03/17
213,5090,29/03/17
206,155,29/03/17
206,6143,06/04/17
206,3984,06/04/17
206,2385,06/04/17
213,1975,06/04/17
213,3819,29/03/17
206,4667,06/04/17
206,795,29/03/17
206,4317,29/03/17
206,1697,29/03/17
204,331,11/05/17
206,628,29/03/17
206,3939,24/04/17
209,2040,29/03/17
201,1698,29/03/17
213,5799,29/03/17
213,46,29/03/17
213,6236,29/03/17
206,4887,29/03/17
206,3930,29/03/17
206,1956,31/03/17
213,4516,25/04/17
206,4582,29/03/17
213,5016,29/03/17
213,304,29/03/17
209,4345,26/04/17
213,3743,19/10/17
212,758,30/05/17
213,6282,29/03/17
209,4318,29/03/17
213,536,29/03/17
212,786,10/04/17
213,786,10/04/17
213,5800,29/05/17
213,3147,02/05/17
206,4892,03/05/17
213,5514,29/03/17
213,1991,06/04/17
213,3748,29/03/17
206,5737,29/03/17
206,16,06/04/17
206,2711,03/07/17
213,5472,01/06/17
212,4312,30/03/17
204,2265,29/03/17
206,2186,31/03/17
206,6130,26/04/17
206,351,03/04/17
213,3373,24/05/17
212,5154,07/04/17
206,6020,15/05/17
206,844,14/08/17
206,1472,29/06/17
213,2630,29/06/17
206,796,29/06/17
213,597,29/06/17
206,4911,29/06/17
209,5401,29/06/17
209,1246,29/06/17
213,1196,29/06/17
206,3852,29/06/17
